throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,tpot_p50_ms,tpot_p90_ms,in_tok_per_req,total_tok_s,hit_rate,req_per_s,n,pd,clients,policy
2205.2166666666667,142.592837106599,241.65666873096484,262.93743578680096,37.12461588968952,37.57,39.57,64516.101378857515,138674.69222222222,0.28748436246188275,2.1152777777777776,7615,9:9,768,rr
6128.2525,29.004636040614287,86.03000345177662,135.87848832487322,40.59193055486722,40.37,46.370000000000005,67216.67466575248,387377.4969444444,0.7329410845872217,5.671944444444445,20419,9:9,960,kv
2012.2022222222222,195.18657609137176,265.08363654822233,323.34835548223555,45.34951140504967,46.370000000000005,48.370000000000005,61601.04953435012,128790.58444444444,0.27740619686762746,2.0580555555555557,7409,9:9,960,rr
5118.504444444445,56.62156294415263,157.3203646700506,212.6099492385787,62.69463199214521,63.17,68.77000000000001,64428.31176075616,351617.5444444445,0.719898654052282,5.378055555555555,19361,9:9,1440,kv
1687.6616666666666,306.8421237055841,401.3151138071064,411.7692761421315,65.1258139534873,67.97,69.97,59467.00703082747,123859.32388888889,0.2726727113143452,2.0544444444444445,7396,9:9,1440,rr
5081.834444444445,59.57609822334598,173.67357441624375,229.06477157360413,66.82847605374957,67.17,73.17,63976.92298225823,351659.04333333333,0.7228902089758531,5.417222222222223,19502,9:9,1536,kv
1586.8369444444445,327.38413436548353,435.8185335532987,458.50681868020456,68.97616016427033,72.37,73.97,58299.61943874059,119886.48138888889,0.27756877789673834,2.029166666666667,7305,9:9,1536,rr
4427.956111111111,83.76333162435958,235.3377859390858,289.06233502538083,83.7461772853257,84.37,90.77000000000001,61891.85595567867,327159.60055555555,0.7139706102661467,5.214444444444444,18772,9:9,1920,kv
1150.6722222222222,416.245342385786,562.5268070558373,583.4299953299451,83.40724579663804,90.37,91.17,48692.491273018415,85618.61888888889,0.24125555035041754,1.7347222222222223,6245,9:9,1920,rr
863.2277777777778,0.1299492385786607,2.556751269035533,4.32406091370558,6.852639434406914,6.77,7.17,69935.35899450118,50323.067777777775,0.8047846083828561,0.7072222222222222,2546,12:6,48,kv
846.4052777777778,2.3423350253806348,7.459345888324876,10.158781725888275,6.988709677419318,6.77,7.57,69724.5935483871,48878.90305555556,0.22930761917770057,0.6888888888888889,2480,12:6,48,rr
1689.0088888888888,0.1494416243654655,3.4761421319794863,7.113926243654827,7.859086947910631,7.57,9.17,70114.57952069717,100024.70666666667,0.7783860001002414,1.4025,5049,12:6,96,kv
1633.1772222222223,2.8828313197969635,10.337461928933863,20.278737868020272,8.234068908942042,7.97,9.969999999999999,70127.69811320755,96617.24833333334,0.23957740758572532,1.3544444444444443,4876,12:6,96,rr
3273.9408333333336,0.19492385786816158,4.21035532994938,13.684026040609155,10.517933374459309,9.57,13.969999999999999,70189.94365617931,192903.77194444445,0.7629886057549089,2.7016666666666667,9726,12:6,192,kv
2753.9738888888887,6.507741116752186,32.41129644670332,44.75069583756357,12.280365632916766,11.57,15.969999999999999,69826.92699408713,163491.68055555556,0.23545927622924562,2.3019444444444446,8287,12:6,192,rr
5635.6425,0.44507614213193847,5.4947596446686475,32.96812182741117,18.82093218843737,17.17,25.17,69796.84243956949,335290.00694444444,0.7388736574117277,4.723055555555556,17003,12:6,384,kv
2956.304166666667,34.5154450253807,88.83604812182602,108.17045812182778,25.69032902467661,24.77,29.57,68296.34782608696,180545.7797222222,0.23093581772910363,2.600277777777778,9361,12:6,384,rr
6238.22,0.6302538071065555,6.881557461930697,43.760659390862955,24.326744355805697,23.169999999999998,31.17,69341.07847124459,375652.8155555556,0.7354889040365703,5.3275,19179,12:6,480,kv
2846.8161111111112,49.33682197969483,118.3845927411171,137.54108822334774,32.38825583886662,31.97,36.370000000000005,67363.20205699593,177504.62944444444,0.23030354990891166,2.5927777777777776,9334,12:6,480,rr
6845.8975,1.5611947715734686,30.002030456852793,74.61833345177666,43.04502233338991,42.37,51.57,68148.1164909773,430651.46194444445,0.7253364319730825,6.2188888888888885,22388,12:6,768,kv
2576.5316666666668,103.45950279187798,169.71591659898468,249.26024944161918,51.94421723169939,52.370000000000005,56.370000000000005,64613.91492118333,168813.7761111111,0.22286474409341353,2.5727777777777776,9262,12:6,768,rr
6777.602222222222,2.345330406091989,49.5171573604061,97.87509908629438,55.982531070543054,55.17,65.17,67149.61241107398,442019.00666666665,0.7173621881015991,6.4816666666666665,23334,12:6,960,kv
2403.6730555555555,130.91815329948986,207.2872905583763,218.5161160913749,64.55881906826514,65.17,69.17,62936.87887323944,163766.8375,0.2198190724365854,2.563888888888889,9230,12:6,960,rr
6108.409166666666,4.7422783248732685,89.42324106598983,154.21368873096432,88.14991031389084,87.17,99.17,64481.3201793722,445476.9602777778,0.7145641850730626,6.813888888888889,24530,12:6,1440,kv
2009.3855555555556,207.3021239086294,293.4291581218263,318.17006710659825,94.81829327186588,97.97,101.57000000000001,58587.62726374712,150284.90555555557,0.20971616041626215,2.5308333333333333,9111,12:6,1440,rr
5921.698333333334,5.583243604073687,104.5311675126903,165.21248365482222,94.59654650735386,93.97,105.97,64073.30130897525,442385.46722222224,0.7131757512377496,6.811944444444444,24523,12:6,1536,kv
1959.2230555555554,230.90069959390758,300.7348435532963,311.56639299492485,100.77785083414258,104.37,107.97,58154.959764474974,150108.98305555555,0.21029051470668397,2.5475,9171,12:6,1536,rr
5351.369166666666,12.264647258883315,146.8949371573604,211.24691208121828,120.228494500552,120.77000000000001,131.97,62214.80639489717,428014.56916666665,0.7077069683172058,6.793611111111111,24457,12:6,1920,kv
1655.5519444444444,305.9072169543135,378.80782461929243,403.87486695431403,124.09635158108948,130.77,133.57000000000002,55979.47908874533,138851.92527777777,0.21292926420823785,2.450833333333333,8823,12:6,1920,rr
857.8072222222222,0.12994923857877438,2.712690355329949,4.600203045685248,7.80792828685251,7.57,8.77,69996.46852589642,49660.900555555556,0.7985708129127955,0.6972222222222222,2510,15:3,48,kv
836.0091666666667,2.5989847715736687,7.169949238578681,10.090558375634487,8.113056124539092,7.97,8.77,69791.75092175338,48158.69361111111,0.19192445804328065,0.6780555555555555,2441,15:3,48,rr
1643.2183333333332,0.14944162436540864,3.1613653299492626,5.688539949238576,10.411542542337791,9.57,13.17,70122.72760661089,97107.52055555556,0.7815701393225867,1.361388888888889,4901,15:3,96,kv
1563.7547222222222,2.7679187817257116,8.545363908629442,11.874271421319804,11.047204942479333,10.370000000000001,13.969999999999999,70380.81636131232,93332.51916666667,0.20430506749445237,1.3038888888888889,4694,15:3,96,rr
2843.2644444444445,0.1786802030455874,3.5963451776649435,10.936976700507621,18.267350069735457,17.17,24.37,70013.92468619246,170176.54444444444,0.7684672898323283,2.39,8604,15:3,192,kv
2602.125,3.6613197969543307,14.346645634517785,27.220989086294452,19.825541529916677,19.17,25.57,69412.36253471345,155347.885,0.19838309602802356,2.2005555555555554,7922,15:3,192,rr
3700.6783333333333,0.19817258883244904,4.603451776649763,26.284227766497462,41.8209411960669,40.37,49.97,68368.47176411794,231709.53166666668,0.7521646872151365,3.335,12006,15:3,384,kv
3066.0602777777776,7.88535862944218,40.2177323857868,55.75629131979724,44.5166141732295,43.17,52.77,67889.56220472441,194665.49138888888,0.19394085696393196,2.8222222222222224,10160,15:3,384,rr
3774.8777777777777,0.21766497461931067,5.174653401015192,35.02456852791878,54.55062283737527,53.17,63.17,67631.67285309845,242664.97555555555,0.748006731057018,3.5322222222222224,12716,15:3,480,kv
3025.968888888889,11.582863654823086,48.40712923857862,63.70671076142128,57.57429127504165,56.77,65.97,66873.5046045761,198686.69777777776,0.19339783943340863,2.9258333333333333,10533,15:3,480,rr
3606.4405555555554,0.2339086294414301,24.336487868020242,61.573829898477115,92.52992097092528,91.17,104.77000000000001,65148.843353090604,260075.72055555554,0.738465962354403,3.9366666666666665,14172,15:3,768,kv
2640.5222222222224,29.159383857871717,86.10657299492425,99.97497746192892,96.38098800475998,96.37,105.57000000000001,63716.43329365443,195931.4022222222,0.18878290600070766,3.033611111111111,10921,15:3,768,rr
3479.476111111111,0.2436548223349746,39.18258086294421,79.21462781725884,117.68151906394989,116.77000000000001,130.37,63565.10039674534,266056.31166666665,0.7323768517870655,4.130833333333333,14871,15:3,960,kv
2414.728611111111,45.86573416243391,111.79687649746211,132.48296868020293,121.97818048422934,123.17,131.97,61889.743213499634,189871.88416666666,0.18530961181587216,3.028888888888889,10904,15:3,960,rr
3214.2919444444447,0.292385786802015,78.67227467005074,124.30619289340098,179.8844484074779,181.97,194.37,60946.37381890995,273765.40305555554,0.7209066078568873,4.439166666666667,15981,15:3,1440,kv
2000.831111111111,87.09388842639441,176.356511167515,241.35340741116806,183.48507565850807,187.97,196.77,57818.78124416215,173947.4622222222,0.17918032005106338,2.973888888888889,10706,15:3,1440,rr
3176.512222222222,0.2858883248732127,88.03411167512688,133.32618974619277,192.27540540539533,194.77,207.17000000000002,60484.637738656085,274214.89444444445,0.7240729661256589,4.481111111111111,16132,15:3,1536,kv
1950.1622222222222,96.17689842639811,185.25708730964482,222.77916796954253,195.63828903032206,200.77,209.57000000000002,57058.11456383377,171285.96666666667,0.17502489290550852,2.9677777777777776,10684,15:3,1536,rr
3019.2816666666668,0.3443654822335702,124.13401015228418,169.07045685279184,241.54788161992462,245.97,259.57000000000005,58400.49460819554,273802.9083333333,0.7118613620126177,4.636666666666667,16692,15:3,1920,kv
1710.9030555555555,130.38975380710644,264.4018341116757,292.6947259390861,243.22639219419437,253.57000000000002,261.17,54549.170871013805,160888.41416666665,0.17164924754320335,2.9180555555555556,10505,15:3,1920,rr
